Symbol,Description,Price,Price - Currency,Volume 1 day,Relative volume 1 day,Price,Price - Currency,Price to earnings ratio,Sector,Industry,Average volume 30 days,Market capitalization,Market capitalization - Currency,Free float %,Total common shares outstanding,Price to sales ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY",Average daily range %,"Earnings per share reported, Quarterly","Earnings per share reported, Quarterly - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency",CUSIP
U,Unity Software Inc.,28.16,USD,17234877,1.4616642299485716,28.16,USD,,Technology services,Packaged software,14798782.2,12287053070.74897,USD,81.89,436330000,6.036570108680395,-1.5681,USD,-39.49826527888977,5.493455762987161,-0.8,USD,-0.119453,USD,91332U101
UAL,"United Airlines Holdings, Inc.",99.58,USD,3888579,0.6287348106067228,99.58,USD,8.88448738881008,Transportation,Airlines,7799050.833333333,32320652989.27262,USD,99.31809999999999,324570000,0.5388476168425218,11.2083,USD,2.1760137106184336,3.6349023039620487,1.19,USD,1.795486,USD,910047109
UAMY,United States Antimony Corporation,10.66,USD,10613025,0.6173774023300547,10.66,USD,,Non-energy minerals,Other metals/Minerals,12451806.3,1524799559.9945552,USD,86.583,143039000,39.31115426809941,-0.0349,USD,-118.12499999999999,12.342535513267256,0,USD,-0.003333,USD,911549103
UAVS,"AgEagle Aerial Systems, Inc.",1.17,USD,2385722,1.3299238867111787,1.17,USD,,Electronic technology,Aerospace & defense,2303407.233333334,66978730.99999999,USD,94.9228,57246800,3.9831253909701037,-0.7537,USD,98.91812051250399,5.2075702075704555,,,,,00848K309
UBER,"Uber Technologies, Inc.",75.45,USD,16178627,0.8771288647975441,75.45,USD,18.802801106486907,Transportation,Other transportation,15475072.833333334,153585951195.26392,USD,95.8299,2035600000,2.9604528364408536,4.0127,USD,-30.030166175521806,3.1845025087570895,0.72,USD,0.802318,USD,90353T100
UCTT,"Ultra Clean Holdings, Inc.",87.1,USD,1074072,0.7715761216215546,87.1,USD,,Producer manufacturing,Industrial machinery,1053243.7,3904549365.6683345,USD,97.22980000000001,44828400,1.749212255944326,-4.292,USD,-794.7232113952734,6.7920370674102255,0.31,USD,0.532413,USD,90385V107
UDMY,"Udemy, Inc.",4.63,USD,2366635,1.535210657289561,4.63,USD,188.97959183673467,Technology services,Packaged software,1470681.2,675681539.890656,USD,66.7122,145935530,0.927869537630215,0.0245,USD,,6.4807158284480275,0.12,USD,0.104144,USD,902685106
UEC,Uranium Energy Corp.,15.16,USD,7182149,0.7681962278582755,15.16,USD,,Non-energy minerals,Other metals/Minerals,8428258.766666668,7431747320.220654,USD,98.19330000000001,490221000,373.60949317475246,-0.1824,USD,-15.006305170239607,7.093102148511102,-0.03,USD,-0.029501,USD,916896103
ULCC,"Frontier Group Holdings, Inc.",5.29,USD,5283313,0.6660777424138864,5.29,USD,,Transportation,Airlines,6495807.3,1215585473.9631677,USD,37.4005,229789000,0.32747939736592996,-1.5997,USD,-640.9874873182279,7.433702403456797,-0.3,USD,-0.55433,USD,35909R108
UMAC,"Unusual Machines, Inc.",13.42,USD,4214615,1.5500439807691666,13.42,USD,,Electronic technology,Electronic equipment/Instruments,4018868.966666667,522856907.28740746,USD,87.8163,38961018,45.517356524357254,-0.7527,USD,79.86948730978042,7.555620608899323,-0.294444,USD,-0.0937,USD,91532F102
UNH,UnitedHealth Group Incorporated,379.98,USD,6360046,0.900557914248193,379.98,USD,28.697661772702556,Health services,Managed health care,8468351.3,345076680293.373,USD,99.74689999999998,908144000,0.7481736129487027,13.2408,USD,-44.64988148934658,2.1965554578060176,7.23,USD,4.853324,USD,91324P102
UPS,"United Parcel Service, Inc.",100.78,USD,4605688,0.5856162896073048,100.78,USD,16.31562758017776,Transportation,Air freight/Couriers,5821966.3,85721631198.41919,USD,99.98549999999999,744711000,0.9628049608473309,6.1769,USD,-9.902564252166055,2.629489978170376,1.07,USD,1.654032,USD,911312106
UPST,"Upstart Holdings, Inc.",28.96,USD,4613229,0.9101093530982517,28.96,USD,74.75477542591636,Finance,Finance/Rental/Leasing,4658951.833333333,2771807088.171035,USD,87.01719999999999,95711600,2.4678644471766114,0.3874,USD,,5.835462707182221,0.307436,USD,0.578715,USD,91680M107
UPWK,Upwork Inc.,8.82,USD,26552568,5.52765860285297,8.82,USD,10.990654205607477,Commercial services,Personnel services,4459117.533333333,1149953490.3562677,USD,93.0806,130380000,1.8206168865274162,0.8025,USD,-51.88848920863309,6.32013281503058,0.35,USD,0.323168,USD,91688F104
UPXI,"Upexi, Inc.",1.38,USD,2799925,0.9116538201434656,1.38,USD,,Health technology,Pharmaceuticals: other,3202918.8666666667,95695209.17910448,USD,82.71650000000001,69344400,3.294582384962881,-5.2352,USD,75.23135444068053,7.598343685300716,-2.94,USD,-0.2,USD,39959A205
URBN,"Urban Outfitters, Inc.",71.5,USD,874663,0.9388438690376009,71.5,USD,14.112584872888048,Retail trade,Apparel/Footwear retail,1171438.7666666666,6120491747.167803,USD,58.3804,85601300,1.0437093407052542,5.0664,USD,18.826371461406755,3.5686113886113575,1.43,USD,1.146122,USD,917047102
USAR,"USA Rare Earth, Inc.",26.96,USD,16447395,0.8389307591275956,26.96,USD,,Producer manufacturing,Metal fabrication,17132031.1,5876637242.122821,USD,90.1002,217976180,2377.170359099199,-2.9155,USD,-1154.4303797468353,8.66487388724037,-0.19,USD,-0.13,USD,91733P107
UTZ,Utz Brands Inc,7.5,USD,1940102,1.0022372478730959,7.5,USD,,Consumer non-durables,Food: specialty/candy,1837504.9666666666,1078347393.4585493,USD,81.21490000000001,88430700,0.47102585143646447,-0.0971,USD,-130.40075140889167,4.527238095238211,0.15,USD,0.184445,USD,918090101
UWMC,UWM Holdings Corporation,3.38,USD,16883354,1.0071203039958991,3.38,USD,12.527798369162342,Finance,Finance/Rental/Leasing,14220746.866666667,5446418543.999999,USD,86.6466,323884000,0.2813000860504231,0.2698,USD,,5.962806424344843,0.045706,USD,0.105333,USD,91823B109
VECO,Veeco Instruments Inc.,59.42,USD,1563211,0.7707965049910349,59.42,USD,154.9413298565841,Electronic technology,Electronic production equipment,1494703.8333333333,3626609780.40991,USD,97.2548,61033500,5.321024379599713,0.3835,USD,-63.96015412085331,5.315165648891672,0.14,USD,0.279515,USD,922417100
VEEV,Veeva Systems Inc.,166.34,USD,2717174,0.4220027558416576,166.34,USD,30.708167183577018,Technology services,Packaged software,3610120.7666666666,27168467331.69938,USD,90.85329999999998,163331000,8.85983031072719,5.4168,USD,25.105085685251066,3.278251086414885,2.06,USD,2.135394,USD,922475108
VELO,"Velo3D, Inc.",13.46,USD,2017201,1.016208036603622,13.46,USD,,Producer manufacturing,Industrial machinery,2372415.2333333334,400949829.0417008,USD,46.1961,29788200,5.663740852891902,-4.5953,USD,95.71656012363839,13.194597749946995,-0.54,USD,-0.48,USD,92259N302
VERI,"Veritone, Inc.",2.13,USD,2586352,1.2379732263696446,2.13,USD,,Commercial services,Advertising/Marketing services,3004265.2666666666,197991303.1730769,USD,87.72370000000001,92953700,2.0495096921322693,-1.813,USD,33.97909762936529,7.014419852448012,-0.105,USD,-0.115,USD,92347M100
VERX,"Vertex, Inc.",14.93,USD,2238718,1.429372992544233,14.93,USD,,Technology services,Packaged software,1381652.9,2388161704.335378,USD,93.0394,77801300,3.063721622128361,-0.0406,USD,85.82897033158812,4.843507798296754,0.17,USD,0.187399,USD,92538J106
VFF,"Village Farms International, Inc.",2.57,USD,5506209,6.204562264802379,2.57,USD,9.142653859836356,Process industries,Agricultural commodities/Milling,1166692.6666666667,295818367.5942029,USD,89.3048,115104420,1.2607757484056448,0.2811,USD,,6.673151750972746,0.02,USD,0.024367,USD,92707Y108
VFS,VinFast Auto Ltd.,4.31,USD,566393,1.144701194736007,4.31,USD,,Consumer durables,Motor vehicles,1143296.5,10083299671.3911,USD,2.121200000000009,2339512700,2.8820996420990355,-1.591,USD,-20.905843909111628,5.806098773616136,-0.6,USD,-0.31,USD,
VG,"Venture Global, Inc.",11.45,USD,17426634,0.9119508098253499,11.45,USD,12.378378378378377,Industrial services,Oil & gas pipelines,24112252.466666665,28425409098.742516,USD,96.88139999999999,513964100.00000006,2.0860142348754462,0.925,USD,51.81355654029216,5.816094822208409,0.41,USD,0.125352,USD,92333F101
VGNT,Versigent PLC,41.83,USD,1165595,0.7576050555924994,41.83,USD,,Producer manufacturing,Electrical products,3308108.433333333,2965481541.457179,USD,98.8878,70893660,,,,,5.652436733718103,1.515,USD,1.545433,USD,
VIAV,Viavi Solutions Inc.,51.21,USD,4797098,0.5792641951786551,51.21,USD,,Technology services,Information technology services,6600220.166666659,11978421712.22997,USD,98.7637,233908000,9.326334480486198,-0.25,USD,-1290.4761904761906,7.223017267832682,0.27,USD,0.298473,USD,925550105
VIK,Viking Holdings Ltd,82.67,USD,2581889,1.0631207526098534,82.67,USD,32.17983651226158,Consumer services,Hotels/Resorts/Cruise lines,2842251.7,36853130526.02739,USD,64.8432,318014920,5.774867661967319,2.569,USD,691.6795069337442,3.631037342964353,0.67,USD,-0.112085,USD,G93A5A101
VIR,"Vir Biotechnology, Inc.",9.12,USD,1575772,1.03977929206915,9.12,USD,,Health technology,Biotechnology,1744455.5333333334,1470454789.3333333,USD,72.02380000000001,161234000,20.856517871135207,-3.137,USD,25.73565966714803,5.163455513784449,-0.85,USD,0.3336,USD,92764N102
VISN,"Vistance Networks, Inc.",11.72,USD,6742073,0.5129325894202356,11.72,USD,,Electronic technology,Telecommunications equipment,7738788.766666667,2643675930.6420174,USD,96.36269999999999,225570000,0.6692839839164846,-0.2217,USD,62.676767676767675,5.0093247196490065,0.34,USD,0.254086,USD,20337X109
VITL,"Vital Farms, Inc.",8.94,USD,6506178,1.2837300916293024,8.94,USD,8.60939907550077,Process industries,Agricultural commodities/Milling,3507094.966666667,400486332.2457983,USD,81.9028,44797100,0.5411391263242424,1.0384,USD,-7.74697938877043,11.359140300415664,-0.03,USD,-0.269145,USD,92847W103
VKTX,"Viking Therapeutics, Inc.",31.33,USD,1444431,0.5369925220079862,31.33,USD,,Health technology,Pharmaceuticals: major,2364308.7,3637589825.012033,USD,97.1928,116106000,,-4.1459,USD,-259.9808978032474,5.413296247321147,-1.37,USD,-1.243306,USD,92686J106
VLN,Valens Semiconductor Ltd.,2.79,USD,5153476,0.7908746558888884,2.79,USD,,Electronic technology,Semiconductors,2739985.933333333,293766648.0497925,USD,72.2685,105293000,3.493369748389381,-0.3062,USD,11.783347738403915,9.626984126984118,-0.04,USD,-0.063333,USD,
VLTO,Veralto Corp,86.84,USD,2048936,0.900692891407684,86.84,USD,22.40858772224086,Producer manufacturing,Industrial machinery,1939259.7,21327840408.026146,USD,99.7866,245599260,3.9534267834793493,3.8753,USD,10.824182109357135,2.7669934855562466,1.07,USD,1.00387,USD,92338C103
VLY,Valley National Bancorp,13.41,USD,4746480,0.9649435634221969,13.41,USD,12.024748923959828,Finance,Major banks,6308742.933333334,7433389343.787312,USD,85.65899999999999,554317000,3.589549149411895,1.1152,USD,62.447195921340125,2.751145200809558,0.29,USD,0.30648,USD,919794107
VNDA,Vanda Pharmaceuticals Inc.,6.28,USD,1308770,1.0076205359435368,6.28,USD,,Health technology,Pharmaceuticals: major,1165377.6333333333,371198434.5915493,USD,91.4559,59108000,1.744631259608232,-4.0492,USD,-434.7596407818278,5.337807097361336,-0.82,USD,-0.6,USD,921659108
VNET,"VNET Group, Inc.",8.9,USD,6688407,1.473251506328924,8.9,USD,,Technology services,Data processing services,4996787.366666666,2449129439,USD,96.05820000000011,268210050.83333302,1.9006327368193043,-0.1435,USD,-277.16049382716045,4.382022471909979,-0.0014296,USD,-0.03446189019,USD,90138A103
VNT,Vontier Corporation,30.09,USD,3714038,2.1807628387722278,30.09,USD,10.626500918208787,Transportation,Other transportation,1248902.6,4239644555.4864683,USD,99.2901,140899000,1.4173325013775897,2.8316,USD,15.326029405775266,4.399990504676507,0.8,USD,0.81181,USD,928881101
VOR,Vor Biopharma Inc.,16.94,USD,1173105,1.6201192234730273,16.94,USD,,Health technology,Biotechnology,1153427.2333333308,827476707.9415424,USD,70.2569,48847500,,-333.578,USD,-880.0510036196117,5.420391297014711,82.040857,USD,-0.781076,USD,929033207
VOYG,"Voyager Technologies, Inc.",29.74,USD,2032441,1.310783166824105,29.74,USD,,Technology services,Information technology services,1553457.1,1759073513.5081968,USD,95.09960000000001,53389835,9.059498563993357,-2.1503,USD,-20.898459462498604,7.328970122009711,-0.61,USD,-0.765447,USD,92892B103
VRNS,"Varonis Systems, Inc.",28.53,USD,2372112,0.650302854933248,28.53,USD,,Technology services,Packaged software,2740334.4666666645,3275647675.625523,USD,94.85860000000001,114814000,5.02464293471205,-1.1341,USD,-39.925971622455286,5.118897401231851,0.06,USD,0.008159,USD,922280102
VRT,"Vertiv Holdings, LLC",339.97,USD,4059835,0.7304484162182188,339.97,USD,85.34454625329485,Electronic technology,Electronic production equipment,5470325.433333334,130585481218.53134,USD,98.1711,384109000,12.29572819242121,3.9835,USD,130.95431354359923,4.471230654805638,1.17,USD,1.417699,USD,92537N108
VSAT,"ViaSat, Inc.",70.01,USD,1533041,1.0190479767320277,70.01,USD,,Electronic technology,Telecommunications equipment,1523731.4666666666,9509556971.564148,USD,94.5413,135831000,2.0248574762882887,-2.5988,USD,20.586707410236816,4.526883914542839,0.18,USD,-0.30329,USD,92552V100
VSCO,Victorias Secret & Co.,48.04,USD,1938903,1.1905036162051674,48.04,USD,25.939524838012957,Retail trade,Apparel/Footwear retail,1933208.8333333333,3865635489.254259,USD,85.475,80467000,0.6228699393512529,1.852,USD,-5.798575788402842,5.496446413702887,2.77,USD,0.311032,USD,926400102
VSH,"Vishay Intertechnology, Inc.",34.26,USD,4240901,1.1585672158419857,34.26,USD,,Electronic technology,Electronic production equipment,3077942.3,4662974320.670758,USD,98.9967,124008000,1.4519260369990927,-0.0662,USD,71.7937792927141,3.9011341839712763,0.01,USD,0.023333,USD,928298108
VST,Vistra Corp.,147.72,USD,8005569,1.625728731115802,147.72,USD,24.551664533714494,Utilities,Electric utilities,4189303.1,50010499519.739395,USD,99.09030000000001,338549000,,6.0167,USD,-5.62631364306553,4.606146764148318,1.470567,USD,2.082965,USD,92840M102
VSTM,"Verastem, Inc.",4.89,USD,7554373,3.942052600686967,4.89,USD,,Health technology,Biotechnology,2223334.5,429551747.30565363,USD,85.78920000000001,87842900,15.269586595070203,-3.3279,USD,4.6446991404011495,8.033304119193678,-0.37,USD,-0.43375,USD,92337C203
VTRS,Viatris Inc.,17.17,USD,19512778,1.2962788971824828,17.17,USD,,Health technology,Pharmaceuticals: major,11101728.533333333,19993106124.3364,USD,97.91730000000001,1164420000,1.4028640753375294,-0.259,USD,91.85252760388815,2.9851901156502065,0.59,USD,0.612059,USD,92556V106
VVV,Valvoline Inc.,35.62,USD,3936953,1.3054295242675513,35.62,USD,48.96219931271477,Consumer services,Other consumer services,2264131.1666666665,4534989602.340675,USD,99.68780000000001,127316000,2.478318984072317,0.7275,USD,-64.71016250303178,3.846133793214158,0.41,USD,0.495673,USD,92047W101
VZ,Verizon Communications Inc.,47.22,USD,15929516,0.6440754470502579,47.22,USD,11.506128316966786,Communications,Wireless telecommunications,25001560.366666667,197169900492.423,USD,99.9356,4175560000.0000005,1.424754574331995,4.1039,USD,-2.501663023852507,2.0670720638950555,1.28,USD,1.278861,USD,92343V104
W,Wayfair Inc.,66.26,USD,3092335,0.6013940835028461,66.26,USD,,Retail trade,Specialty stores,3891200.8,8812367820.866768,USD,92.43780000000001,111019000,0.6851161320903776,-2.3391,USD,18.204706787425252,6.2509486438704975,0.26,USD,0.859602,USD,94419L101
WALD,Waldencast plc,1.8,USD,975756,0.1860530921614498,1.8,USD,,Consumer non-durables,Household/Personal care,1958062.4,230867769.85714287,USD,39.8376,118240000,0.6083143076623375,-2.0166,USD,-426.80250783699057,9.817857142857143,,,,,
WDAY,"Workday, Inc.",127.83,USD,4251018,0.9152054640484337,127.83,USD,49.46981424148606,Technology services,Information technology services,4837838.966666667,32852311225.753746,USD,99.2394,210000000,3.6160301741136958,2.584,USD,32.153633713496646,4.426638057240973,2.47,USD,2.518948,USD,98138H101
WDC,Western Digital Corporation,480,USD,7866597,0.8569978312824179,480,USD,28.653124085935495,Electronic technology,Computer peripherals,7911337.199999997,165447423180.8756,USD,99.13250000000001,344682000,15.244389063428725,16.7521,USD,218.5112653294039,5.084285714285694,2.72,USD,3.270022,USD,958102105
WEN,Wendy's Company (The),7.3,USD,22240938,2.5352317086386558,7.3,USD,8.579151486661182,Consumer services,Restaurants,8371059.966666667,1390403568.8057554,USD,90.9961,190466000,0.6083358330757054,0.8509,USD,-9.995768986672312,3.7052837573386457,0.12,USD,0.178168,USD,95058W100
WES,"Western Midstream Partners, LP",43.49,USD,1795210,1.008956291899456,43.49,USD,14.21520559586847,Industrial services,Oil & gas pipelines,1502642.7,17125550242.577602,USD,60.401,393781000,4.282768294062069,3.0594,USD,-8.513501390508656,2.2714252866015516,0.85,USD,0.783772,USD,958669103
WFC,Wells Fargo & Company,75.64,USD,30160296,1.9302471463294417,75.64,USD,11.680951277893598,Finance,Major banks,16359722.866666667,231472740942.67612,USD,99.7814,3060190000,2.895082900278016,6.4755,USD,16.344460814258504,2.305563949535446,1.6,USD,1.701831,USD,949746101
WGS,GeneDx Holdings Corp.,40.77,USD,2104265,0.8128809803160782,40.77,USD,,Health services,Medical/Nursing services,1368643.2333333334,1210380837.1333334,USD,87.59519999999999,29688000,2.68383024003903,-2.6684,USD,-85.22837706511174,9.70389642243962,-0.28,USD,-0.1875,USD,81663L200
WHR,Whirlpool Corporation,44.96,USD,6133271,1.8983499415880039,44.96,USD,15.07207509218907,Consumer durables,Electronics/Appliances,2736518.466666667,2916711684.3011823,USD,95.54309999999998,64873500.00000001,0.1893578489521547,2.983,USD,2109.6296296296296,5.587855871886523,-0.56,USD,0.70232,USD,963320106
WING,Wingstop Inc.,129.67,USD,1456610,0.8002450273458209,129.67,USD,32.25862626564171,Consumer services,Restaurants,1463424.1666666667,3531245338.207963,USD,99.32900000000001,27232600,5.245705103991073,4.0197,USD,-32.566683442375435,8.963688043274708,1.18,USD,1.038102,USD,974155103
WIX,Wix.com Ltd.,80.12,USD,1565442,1.3789016964774736,80.12,USD,102.23299732040323,Technology services,Packaged software,2642052.6333333333,4410401880.4879265,USD,96.2418,55047500,2.214841619630421,0.7837,USD,-66.29682191545176,5.314875900434624,1.81,USD,1.237421,USD,
WK,Workiva Inc.,51.29,USD,1264564,0.8124839535312255,51.29,USD,222.034632034632,Technology services,Information technology services,1093364.0666666667,2891108269.7601843,USD,94.6444,52798300,3.3015721740957615,0.231,USD,,4.603723922791964,0.77,USD,0.635946,USD,98139A105
WLK,Westlake Corporation,93.85,USD,1404762,1.155042788635512,93.85,USD,,Process industries,Chemicals: specialty,1163114.1666666667,12024337585.34966,USD,25.90330000000001,128122999.99999999,1.1355602815233237,-12.7046,USD,-527.1889710827169,4.182494862623338,-0.77,USD,1.851071,USD,960413102
WLTH,Wealthfront Corporation,11.47,USD,697440,0.8537013186199279,11.47,USD,,Technology services,Packaged software,1049366.2333333334,1715614240.2098331,USD,56.941599999999994,149574020,,,,,4.1416116577407145,-1.31,USD,0.117143,USD,947002101
WMG,Warner Music Group Corp.,33.36,USD,6572445,2.6403140298683985,33.36,USD,39.22398589065256,Commercial services,Commercial printing/Forms,2269796.6,17425469048.219074,USD,97.1112,146966000,2.2845814448029147,0.8505,USD,-1.150627615062764,3.005095923261342,0.34,USD,0.344517,USD,934550203
